sex,_agedays,_bmi_l,_bmi_m,_bmi_s,_tsf_l,_tsf_m,_tsf_s,_ssf_l,_ssf_m,_ssf_s,_armc_l,_armc_m,_armc_s,_headc_l,_headc_m,_headc_s,_wei_l,_wei_m,_wei_s,_len_l,_len_m,_len_s,_denom,_len,_wfl_l,_wfl_m,_wfl_s
1,539,-0.542800009,16.165800095,0.0787800029,-0.147400007,7.7116999626,0.1977300048,-0.562300026,6.1124000549,0.1782699972,0.0249000005,14.837599754,0.0771199986,1,47.321300507,0.0279900003,0.0229000002,10.878499985,0.1110699996,1,81.967002869,0.0326999985,forage,,,,
1,540,-0.54339999,16.162700653,0.0787800029,-0.147599995,7.7107000351,0.1977600008,-0.562699974,6.111000061,0.1782899946,0.0243999995,14.838899612,0.0771199986,1,47.326900482,0.0279900003,0.0227000006,10.885199547,0.1110799983,1,82,0.0327100009,forage,,,,
1,541,-0.544099987,16.159700394,0.0787699968,-0.147799999,7.7097997665,0.1977799982,-0.563199997,6.1096000671,0.1782999933,0.0239000004,14.840299606,0.0771299973,1,47.33259964,0.0279900003,0.0225000009,10.892000198,0.1111000031,1,82.032897949,0.0327199996,forage,,,,
1,542,-0.544700027,16.156700134,0.0787599981,-0.148000002,7.708799839,0.1977999955,-0.563600004,6.1082000732,0.1783200055,0.0233999994,14.841600418,0.0771299973,1,47.338199615,0.0279900003,0.0222999994,10.898799896,0.1111100018,1,82.06590271,0.0327299982,forage,,,,
1,543,-0.545300007,16.153699875,0.0787599981,-0.148200005,7.7079000473,0.1978199929,-0.564100027,6.1069002151,0.1783300042,0.0228000004,14.843000412,0.0771299973,1,47.343799591,0.0279900003,0.0220999997,10.905500412,0.1111299992,1,82.098701477,0.0327400006,forage,,,,
1,544,-0.546000004,16.150699615,0.0787499994,-0.148399994,7.7069997787,0.1978400052,-0.564599991,6.1055002213,0.1783500016,0.0222999994,14.84430027,0.0771299973,1,47.349399567,0.0280000009,0.0219000001,10.91230011,0.1111399978,1,82.131599426,0.0327499993,forage,,,,
1,545,-0.546599984,16.147699356,0.0787400007,-0.148599997,7.706099987,0.1978600025,-0.564999998,6.1041002274,0.1783600003,0.0218000002,14.845700264,0.0771299973,1,47.355098724,0.0280000009,0.0217000004,10.919099808,0.1111499965,1,82.164398193,0.0327600017,forage,,,,
1,546,-0.547200024,16.144699097,0.0787400007,-0.148800001,7.7052001953,0.1978899986,-0.565500021,6.1027998924,0.1783699989,0.0212999992,14.847000122,0.0771299973,1,47.360599518,0.0280000009,0.0214000009,10.925800323,0.1111700013,1,82.197303772,0.0327700004,forage,,,,
1,547,-0.547900021,16.141799927,0.078730002,-0.149000004,7.7042999268,0.1979099959,-0.565900028,6.1013998985,0.1783899963,0.0208000001,14.848400116,0.0771299973,1,47.366199493,0.0280000009,0.0211999994,10.932600021,0.11118,1,82.230003357,0.0327799991,forage,,,,
1,548,-0.548500001,16.138799667,0.078730002,-0.149200007,7.703499794,0.1979299933,-0.566399992,6.1001000404,0.178399995,0.0203000009,14.849699974,0.0771299973,1,47.371799469,0.0280000009,0.0209999997,10.939299583,0.1111999974,1,82.262802124,0.0327900015,forage,,,,
1,549,-0.549099982,16.135900497,0.0787200034,-0.149399996,7.7026000023,0.1979500055,-0.566799998,6.0988001823,0.1784200072,0.0197999999,14.851099968,0.0771299973,1,47.377399445,0.0280000009,0.0208000001,10.946100235,0.1112100035,1,82.295501709,0.0328000002,forage,,,,
1,550,-0.549700022,16.132900238,0.0787099972,-0.149599999,7.7017998695,0.1979700029,-0.567300022,6.0974001884,0.1784300059,0.0193000007,14.852499962,0.0771400034,1,47.382900238,0.0280000009,0.0206000004,10.952799797,0.1112200022,1,82.328201294,0.0328099988,forage,,,,
1,551,-0.550300002,16.129999161,0.0787099972,-0.149800003,7.7009000778,0.1979999989,-0.567700028,6.0960998535,0.1784400046,0.0187999997,14.853899956,0.0771400034,1,47.388401031,0.0280000009,0.0204000007,10.959600449,0.1112399995,1,82.360900879,0.0328200012,forage,,,,
1,552,-0.550999999,16.127000809,0.0786999986,-0.150000006,7.7000999451,0.1980199963,-0.568199992,6.0947999954,0.1784600019,0.0183000006,14.855199814,0.0771400034,1,47.394001007,0.0280000009,0.0201999992,10.966300011,0.1112499982,1,82.393501282,0.0328299999,forage,,,,
1,553,-0.551599979,16.124099731,0.0786899999,-0.150199994,7.6992998123,0.1980399936,-0.568599999,6.0934000015,0.1784700006,0.0176999997,14.856599808,0.0771400034,1,47.399501801,0.0280000009,0.0199999996,10.972999573,0.111270003,1,82.426101685,0.0328399986,forage,,,,
1,554,-0.552200019,16.121200562,0.0786899999,-0.150399998,7.6985001564,0.1980600059,-0.569100022,6.0921001434,0.178489998,0.0172000006,14.857999802,0.0771400034,1,47.404998779,0.0280000009,0.0197999999,10.979800224,0.1112800017,1,82.458702087,0.032850001,forage,,,,
1,555,-0.5528,16.118299484,0.0786800012,-0.150600001,7.6977000237,0.1980900019,-0.569500029,6.0907998085,0.1784999967,0.0166999996,14.859399796,0.0771400034,1,47.410499573,0.0280099995,0.0196000002,10.986499786,0.1112900004,1,82.491203308,0.0328599997,forage,,,,
1,556,-0.55339998,16.115400314,0.0786700025,-0.150800005,7.6968998909,0.1981099993,-0.569999993,6.0894999504,0.178519994,0.0162000004,14.860799789,0.0771400034,1,47.416000366,0.0280099995,0.0194000006,10.993200302,0.1113099977,1,82.523696899,0.0328699984,forage,,,,
1,557,-0.554099977,16.112499237,0.0786700025,-0.150999993,7.696100235,0.1981299967,-0.5704,6.0882000923,0.1785299927,0.0156999994,14.862199783,0.0771400034,1,47.42150116,0.0280099995,0.0192000009,11,0.1113199964,1,82.55619812,0.0328800008,forage,,,,
1,558,-0.554700017,16.109600067,0.0786599964,-0.151199996,7.695400238,0.198149994,-0.570900023,6.0869002342,0.1785400063,0.0152000003,14.863499641,0.0771400034,1,47.426898956,0.0280099995,0.0188999996,11.006699562,0.1113400012,1,82.588699341,0.0328899994,forage,,,,
1,559,-0.555299997,16.106700897,0.0786599964,-0.1514,7.6946001053,0.198180005,-0.57130003,6.0855998993,0.1785600036,0.0147000002,14.864899635,0.0771400034,1,47.43239975,0.0280099995,0.0186999999,11.013400078,0.1113499999,1,82.621101379,0.0329000019,forage,,,,
1,560,-0.555899978,16.103900909,0.0786499977,-0.151600003,7.6939001083,0.1982000023,-0.571799994,6.0843000412,0.1785700023,0.0142000001,14.866299629,0.0771500021,1,47.437801361,0.0280099995,0.0185000002,11.020199776,0.1113699973,1,82.653503418,0.0329100005,forage,,,,
1,561,-0.556500018,16.100999832,0.078639999,-0.151800007,7.6930999756,0.1982199997,-0.5722,6.0830998421,0.1785899997,0.0137,14.867699623,0.0771500021,1,47.443199158,0.0280099995,0.0183000006,11.026900291,0.1113800034,1,82.685897827,0.0329199992,forage,,,,
1,562,-0.557099998,16.098100662,0.078639999,-0.151999995,7.6923999786,0.198239997,-0.572700024,6.081799984,0.1785999984,0.0131999999,14.869199753,0.0771500021,1,47.448699951,0.0280099995,0.0181000009,11.033599854,0.1113900021,1,82.718200684,0.0329300016,forage,,,,
1,563,-0.557699978,16.095300674,0.0786300004,-0.152199998,7.6916999817,0.1982699931,-0.573099971,6.0805001259,0.178609997,0.0126999998,14.870599747,0.0771500021,1,47.454101563,0.0280099995,0.0178999994,11.040300369,0.1114099994,1,82.75050354,0.0329400003,forage,,,,
1,564,-0.558300018,16.092500687,0.0786300004,-0.152400002,7.6909999847,0.1982900053,-0.573599994,6.0792999268,0.1786299944,0.0121999998,14.871999741,0.0771500021,1,47.459499359,0.0280099995,0.0176999997,11.046999931,0.1114199981,1,82.782798767,0.032949999,forage,,,,
1,565,-0.558899999,16.089599609,0.0786200017,-0.152600005,7.6902999878,0.1983100027,-0.574000001,6.0780000687,0.1786399931,0.0116999997,14.873399734,0.0771500021,1,47.46490097,0.0280200001,0.0175000001,11.053700447,0.1114400029,1,82.815101624,0.0329600014,forage,,,,
1,566,-0.559499979,16.086799622,0.078610003,-0.152799994,7.6895999908,0.19833,-0.574500024,6.0767002106,0.1786600053,0.0111999996,14.874799728,0.0771500021,1,47.470298767,0.0280200001,0.0173000004,11.060500145,0.1114500016,1,82.847297668,0.0329700001,forage,,,,
1,567,-0.560199976,16.083999634,0.078610003,-0.152999997,7.6890001297,0.1983599961,-0.574899971,6.0755000114,0.178670004,0.0107000005,14.876199722,0.0771500021,1,47.475601196,0.0280200001,0.0171000008,11.067199707,0.111469999,1,82.879501343,0.0329799987,forage,,,,
1,568,-0.560800016,16.081199646,0.0785999969,-0.153200001,7.6883001328,0.1983799934,-0.575399995,6.0742001534,0.1786800027,0.0102000004,14.877699852,0.0771600008,1,47.480998993,0.0280200001,0.0168999992,11.073900223,0.1114799976,1,82.911697388,0.0329900011,forage,,,,
1,569,-0.561399996,16.078399658,0.0785899982,-0.153400004,7.6876997948,0.1984000057,-0.575800002,6.0729999542,0.1787,0.0097000003,14.879099846,0.0771600008,1,47.486301422,0.0280200001,0.0166999996,11.080599785,0.1115000024,1,82.94380188,0.0329999998,forage,,,,
1,570,-0.561999977,16.07559967,0.0785899982,-0.153600007,7.6869997978,0.1984300017,-0.576300025,6.0718002319,0.1787099987,0.0092000002,14.88049984,0.0771600008,1,47.491699219,0.0280200001,0.0164999999,11.087300301,0.1115100011,1,82.975898743,0.0330099985,forage,,,,
1,571,-0.562600017,16.072799683,0.0785799995,-0.153799996,7.6863999367,0.1984499991,-0.576699972,6.070499897,0.1787299961,0.0087000001,14.881999969,0.0771600008,1,47.497001648,0.0280200001,0.0163000003,11.093999863,0.1115299985,1,83.008003235,0.0330200009,forage,,,,
1,572,-0.563199997,16.070100784,0.0785799995,-0.153999999,7.6858000755,0.1984699965,-0.577199996,6.0693001747,0.1787399948,0.0082,14.883399963,0.0771600008,1,47.502300262,0.0280200001,0.0161000006,11.100700378,0.1115399972,1,83.040000916,0.0330299996,forage,,,,
1,573,-0.563799977,16.067300797,0.0785700008,-0.154100001,7.6852002144,0.1985000074,-0.577600002,6.0680999756,0.1787499934,0.0077,14.884799957,0.0771600008,1,47.507701874,0.0280200001,0.0159000009,11.10739994,0.111560002,1,83.072097778,0.0330399983,forage,,,,
1,574,-0.564400017,16.064599991,0.0785600021,-0.154300004,7.6845998764,0.1985200047,-0.578100026,6.0668997765,0.1787700057,0.0071999999,14.886300087,0.0771600008,1,47.513000488,0.0280200001,0.0156999994,11.114100456,0.1115700006,1,83.104103088,0.0330500007,forage,,,,
1,575,-0.564999998,16.061800003,0.0785600021,-0.154499993,7.6840000153,0.1985400021,-0.578499973,6.0655999184,0.1787800044,0.0066999998,14.887700081,0.0771600008,1,47.518299103,0.0280300006,0.0154999997,11.120800018,0.111589998,1,83.136001587,0.0330599993,forage,,,,
1,576,-0.565599978,16.059099197,0.0785500035,-0.154699996,7.6834001541,0.1985699981,-0.578999996,6.0644001961,0.1787900031,0.0062000002,14.889200211,0.0771600008,1,47.523601532,0.0280300006,0.0153000001,11.12749958,0.1115999967,1,83.167999268,0.0330800004,forage,,,,
1,577,-0.566200018,16.056400299,0.0785500035,-0.154899999,7.6827998161,0.1985899955,-0.579400003,6.0631999969,0.1788100004,0.0057000001,14.890600204,0.0771699995,1,47.528800964,0.0280300006,0.0151000004,11.134200096,0.1116200015,1,83.199897766,0.0330899991,forage,,,,
1,578,-0.566699982,16.053600311,0.0785399973,-0.155100003,7.6823000908,0.1986099929,-0.579900026,6.0619997978,0.1788199991,0.0052,14.892100334,0.0771699995,1,47.534099579,0.0280300006,0.0148999998,11.140899658,0.1116300002,1,83.231796265,0.0331000015,forage,,,,
1,579,-0.567300022,16.050899506,0.0785299987,-0.155300006,7.6817002296,0.1986400038,-0.580299973,6.0608000755,0.1788399965,0.0046999999,14.893600464,0.0771699995,1,47.539398193,0.0280300006,0.0147000002,11.147600174,0.1116499975,1,83.263702393,0.0331100002,forage,,,,
1,580,-0.567900002,16.048200607,0.0785299987,-0.155499995,7.6812000275,0.1986600012,-0.58069998,6.0597000122,0.1788499951,0.0043000001,14.895000458,0.0771699995,1,47.54460144,0.0280300006,0.0143999998,11.154299736,0.1116600037,1,83.295501709,0.0331199989,forage,,,,
1,581,-0.568499982,16.045499802,0.07852,-0.155699998,7.6806001663,0.1986799985,-0.581200004,6.0584998131,0.1788599938,0.0038000001,14.896499634,0.0771699995,1,47.549800873,0.0280300006,0.0142000001,11.161000252,0.111680001,1,83.327301025,0.0331300013,forage,,,,
1,582,-0.569100022,16.042900085,0.07852,-0.155900002,7.6800999641,0.1987099946,-0.58160001,6.0573000908,0.1788800061,0.0033,14.897999763,0.0771699995,1,47.555099487,0.0280300006,0.0140000004,11.167599678,0.1116899997,1,83.359100342,0.03314,forage,,,,
1,583,-0.569700003,16.04019928,0.0785100013,-0.156100005,7.679599762,0.1987300068,-0.582099974,6.0560998917,0.1788900048,0.0027999999,14.899499893,0.0771699995,1,47.56029892,0.0280300006,0.0137999998,11.174300194,0.1117099971,1,83.390800476,0.0331499986,forage,,,,
1,584,-0.570299983,16.037500381,0.0785000026,-0.156299993,7.6791000366,0.1987600029,-0.582499981,6.0549001694,0.1789100021,0.0023000001,14.900899887,0.0771699995,1,47.565498352,0.0280399993,0.0136000002,11.180999756,0.1117200032,1,83.422599792,0.033160001,forage,,,,
1,585,-0.570900023,16.034900665,0.0785000026,-0.156499997,7.6785998344,0.1987800002,-0.583000004,6.053800106,0.1789200008,0.0018,14.902400017,0.0771799982,1,47.570701599,0.0280399993,0.0133999996,11.187700272,0.1117400005,1,83.454299927,0.0331699997,forage,,,,
1,586,-0.571500003,16.03219986,0.0784899965,-0.156599998,7.6781001091,0.1987999976,-0.583400011,6.0525999069,0.1789299995,0.0013,14.903900146,0.0771799982,1,47.575901031,0.0280399993,0.0131999999,11.194399834,0.1117499992,1,83.485900879,0.0331799984,forage,,,,
1,587,-0.572099984,16.029600143,0.0784899965,-0.156800002,7.6775999069,0.1988299936,-0.583899975,6.0514998436,0.1789499968,0.0008,14.905400276,0.0771799982,1,47.581100464,0.0280399993,0.0130000003,11.201100349,0.1117699966,1,83.517601013,0.0331900008,forage,,,,
1,588,-0.572600007,16.026899338,0.0784799978,-0.157000005,7.6771998405,0.1988500059,-0.584299982,6.0503001213,0.1789599955,0.0003,14.906900406,0.0771799982,1,47.586299896,0.0280399993,0.0127999997,11.207699776,0.1117800027,1,83.549201965,0.0331999995,forage,,,,
1,589,-0.573199987,16.024299622,0.0784699991,-0.157199994,7.6767001152,0.1988800019,-0.584699988,6.049200058,0.1789699942,-0.0001,14.908399582,0.0771799982,1,47.591499329,0.0280399993,0.0126,11.214400291,0.1118000001,1,83.580802917,0.0332099982,forage,,,,
1,590,-0.573800027,16.021699905,0.0784699991,-0.157399997,7.6763000488,0.1988999993,-0.585200012,6.0479998589,0.1789900064,-0.0006,14.909899712,0.0771799982,1,47.596599579,0.0280399993,0.0124000004,11.221099854,0.1118199974,1,83.61239624,0.0332200006,forage,,,,
1,591,-0.574400008,16.019100189,0.0784600005,-0.157600001,7.6757998466,0.1989299953,-0.585600019,6.0468997955,0.1790000051,-0.0011,14.911399841,0.0771799982,1,47.601799011,0.0280399993,0.0121999998,11.227800369,0.1118300036,1,83.64389801,0.0332299992,forage,,,,
1,592,-0.574999988,16.016500473,0.0784600005,-0.157800004,7.6753997803,0.1989499927,-0.586099982,6.0457000732,0.1790200025,-0.0016,14.912899971,0.0771799982,1,47.606899261,0.0280399993,0.0120000001,11.234499931,0.1118500009,1,83.67539978,0.0332400016,forage,,,,
1,593,-0.575500011,16.013900757,0.0784500018,-0.158000007,7.6750001907,0.1989800036,-0.586499989,6.0446000099,0.1790300012,-0.0021,14.914400101,0.0771799982,1,47.611999512,0.0280499998,0.0118000004,11.241100311,0.1118599996,1,83.70690155,0.0332500003,forage,,,,
1,594,-0.576099992,16.011299133,0.0784400031,-0.158199996,7.6746001244,0.199000001,-0.586899996,6.0434999466,0.1790399998,-0.0026,14.916000366,0.0771899968,1,47.617198944,0.0280499998,0.0115999999,11.247799873,0.111879997,1,83.73840332,0.033259999,forage,,,,
1,595,-0.576699972,16.008800507,0.0784400031,-0.158399999,7.674200058,0.1990199983,-0.587400019,6.0423998833,0.1790599972,-0.0031,14.917499542,0.0771899968,1,47.622299194,0.0280499998,0.0114000002,11.254500389,0.1118900031,1,83.769798279,0.0332700014,forage,,,,
1,596,-0.577300012,16.00620079,0.078429997,-0.158500001,7.6737999916,0.1990499943,-0.587800026,6.0412998199,0.1790699959,-0.0035,14.918999672,0.0771899968,1,47.627399445,0.0280499998,0.0111999996,11.261199951,0.1119100004,1,83.801200867,0.0332899988,forage,,,,
1,597,-0.577899992,16.003599167,0.078429997,-0.158700004,7.6733999252,0.1990700066,-0.58829999,6.0401000977,0.1790799946,-0.004,14.920499802,0.0771899968,1,47.632499695,0.0280499998,0.0110999998,11.267800331,0.1119199991,1,83.832603455,0.0333000012,forage,,,,
1,598,-0.578400016,16.00110054,0.0784199983,-0.158899993,7.6730999947,0.1991000026,-0.588699996,6.0390000343,0.1791000068,-0.0045,14.922100067,0.0771899968,1,47.637599945,0.0280499998,0.0109000001,11.274499893,0.1119399965,1,83.863998413,0.0333099999,forage,,,,
1,599,-0.578999996,15.998600006,0.0784099996,-0.159099996,7.6726999283,0.19912,-0.589100003,6.037899971,0.1791100055,-0.005,14.923600197,0.0771899968,1,47.642700195,0.0280499998,0.0107000005,11.281200409,0.1119600013,1,83.895301819,0.0333199985,forage,,,,
1,600,-0.579599977,15.99600029,0.0784099996,-0.159299999,7.6723999977,0.199149996,-0.589600027,6.0367999077,0.1791300029,-0.0055,14.925100327,0.0771899968,1,47.647800446,0.0280499998,0.0104999999,11.287799835,0.11197,1,83.926696777,0.0333300009,forage,,,,
1,601,-0.580200016,15.993499756,0.0784000009,-0.159500003,7.6719999313,0.1991699934,-0.589999974,6.0356998444,0.1791400015,-0.006,14.926699638,0.077200003,1,47.652801514,0.0280499998,0.0103000002,11.294500351,0.1119899973,1,83.957901001,0.0333399996,forage,,,,
1,602,-0.58069998,15.991000175,0.0784000009,-0.159700006,7.6717000008,0.1992000043,-0.590499997,6.0346999168,0.1791500002,-0.0064,14.928199768,0.077200003,1,47.657901764,0.0280499998,0.0100999996,11.301199913,0.1120000035,1,83.989196777,0.0333499983,forage,,,,
1,603,-0.58130002,15.988499641,0.0783900023,-0.159899995,7.6712999344,0.1992200017,-0.590900004,6.0335998535,0.1791699976,-0.0069,14.929800034,0.077200003,1,47.662998199,0.0280600004,0.0098999999,11.307800293,0.1120200008,1,84.020500183,0.0333600007,forage,,,,
1,604,-0.581900001,15.986000061,0.0783800036,-0.159999996,7.6710000038,0.1992499977,-0.591300011,6.0324997902,0.1791799963,-0.0074,14.931300163,0.077200003,1,47.667999268,0.0280600004,0.0097000003,11.314499855,0.1120399982,1,84.051696777,0.0333699994,forage,,,,
1,605,-0.582400024,15.983499527,0.0783800036,-0.1602,7.6707000732,0.1992699951,-0.591799974,6.0314002037,0.1791899949,-0.0079,14.932900429,0.077200003,1,47.673000336,0.0280600004,0.0094999997,11.321200371,0.1120499969,1,84.082901001,0.0333800018,forage,,,,
1,606,-0.583000004,15.981100082,0.0783699974,-0.160400003,7.6704001427,0.199300006,-0.592199981,6.0303001404,0.1792100072,-0.0083,14.934499741,0.077200003,1,47.678100586,0.0280600004,0.0093,11.327799797,0.1120700017,1,84.113998413,0.0333900005,forage,,,,
1,607,-0.583599985,15.978599548,0.0783699974,-0.160600007,7.6701002121,0.1993300021,-0.592700005,6.0293002129,0.1792200059,-0.0088,14.93599987,0.077200003,1,47.683101654,0.0280600004,0.0091000004,11.334500313,0.1120800003,1,84.145202637,0.0333999991,forage,,,,
1,608,-0.584100008,15.976099968,0.0783599988,-0.160799995,7.6698999405,0.1993499994,-0.593100011,6.0282001495,0.1792400032,-0.0093,14.937600136,0.077200003,1,47.688098907,0.0280600004,0.0088999998,11.341199875,0.1120999977,1,84.176300049,0.0334100015,forage,,,,
1,609,-0.584699988,15.97369957,0.0783599988,-0.160999998,7.6696000099,0.1993799955,-0.593500018,6.027200222,0.1792500019,-0.0098,14.939200401,0.0772100016,1,47.693099976,0.0280600004,0.0087000001,11.347800255,0.1121200025,1,84.207397461,0.0334200002,forage,,,,
1,610,-0.585300028,15.971300125,0.0783500001,-0.161200002,7.6693000793,0.1993999928,-0.593999982,6.0261001587,0.1792600006,-0.0103,14.940699577,0.0772100016,1,47.698101044,0.0280600004,0.0085000005,11.354499817,0.1121300012,1,84.238502502,0.0334400013,forage,,,,
1,611,-0.585799992,15.968799591,0.0783400014,-0.161300004,7.6690998077,0.1994300038,-0.594399989,6.0251002312,0.1792799979,-0.0107,14.942299843,0.0772100016,1,47.703098297,0.0280600004,0.0082999999,11.361200333,0.1121499985,1,84.269500732,0.03345,forage,,,,
1,612,-0.586399972,15.966400146,0.0783400014,-0.161500007,7.6687998772,0.1994500011,-0.594799995,6.0240001678,0.1792899966,-0.0112,14.943900108,0.0772100016,1,47.708099365,0.0280699991,0.0081000002,11.367799759,0.1121599972,1,84.300598145,0.0334599987,forage,,,,
